Nom,Type,Téléphone Principal,Tous les Téléphones,Email Principal,Tous les Emails,Site Web,Adresse,Code Postal,Ville,Pays,Latitude,Longitude,Note,Nombre d'avis,Niveau de Prix,Ouvert Maintenant,Description,Services,Commodités,Réseaux Sociaux,Nombre de Photos,Propriétaire,Établissement Vérifié,URL Google Maps
"CFA Aix-en-Provence","Centre de formation continue","04 42 60 74 74","","pro.aix@cfadubatiment.frfutur","pro.aix@cfadubatiment.frfutur (contact); conseil.aix@cfadubatiment.fr (contact); psh.aix@cfadubatiment.frcontacter (contact)","https://www.cfadubatiment.fr/btp-cfa-aix/","205 Rue Albert Einstein","","Aix-en-Provence","FR","43.4938906","5.37359","4.4","34","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CFA+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed400f4410ed:0xf6ae60809b714c86!8m2!3d43.4938906!4d5.37359!16s%2Fg%2F1v13wm5t!19sChIJ7RBED0DtyRIRhkxxm4BgrvY?authuser=0&hl=fr&rclk=1"
"Campus CESI","École d'ingénieurs","04 42 54 06 02","","","","https://aix-en-provence.cesi.fr/?utm_source=google&utm_medium=organic&utm_campaign=gbp","390 Rue Claude Nicolas Ledoux","","Aix-en-Provence","FR","43.4812718","5.3863658","4.4","138","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Campus+CESI/data=!4m7!3m6!1s0x12c9edc093e0ee95:0x85c391f75d1288b7!8m2!3d43.4812718!4d5.3863658!16s%2Fg%2F11b6_qbpl0!19sChIJle7gk8DtyRIRt4gSXfeRw4U?authuser=0&hl=fr&rclk=1"
"CREPS Provence-Alpes-Côte d'Azur - Aix-en-Provence","Établissement d'enseignement","04 42 93 80 00","","","","http://www.creps-paca.fr/","","","Aix-en-Provence","FR","43.5087242","5.4447059","4.3","54","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CREPS+Provence-Alpes-C%C3%B4te+d%27Azur+-+Aix-en-Provence/data=!4m7!3m6!1s0x12c9927875770ac1:0x3832896376d8ea6a!8m2!3d43.5087242!4d5.4447059!16s%2Fg%2F1td8dnr6!19sChIJwQp3dXiSyRIRaurYdmOJMjg?authuser=0&hl=fr&rclk=1"
"ib Cegos Formation informatique Aix-en-Provence","Centre de formation continue","04 65 07 08 39","","","","https://www.ib-formation.fr/agences/agence-aix-en-provence","135 Rue André Ampère","","Aix-en-Provence","FR","43.491948","5.372975","4.3","12","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ib+Cegos+Formation+informatique+Aix-en-Provence/data=!4m7!3m6!1s0x12c9ed155751db8d:0x2d6ec87f98e99fb4!8m2!3d43.491948!4d5.372975!16s%2Fg%2F11c4p4t5lt!19sChIJjdtRVxXtyRIRtJ_pmH_Ibi0?authuser=0&hl=fr&rclk=1"
"IFTE Sud - Aix-en-Provence","Centre de formation","04 42 90 07 67","","marseille@iftesud.fr","marseille@iftesud.fr (contact); aix@iftesud.fr (contact); marseille@iftesud.fr.cookies (contact)","http://www.iftesud.fr/","2 Rue Mahatma Gandhi","","Aix-en-Provence","FR","43.5119075","5.4369951","4.3","70","","Oui","","","","","0","","Non","https://www.google.com/maps/place/IFTE+Sud+-+Aix-en-Provence/data=!4m7!3m6!1s0x12c98d81ec98360d:0x1366d153ad896313!8m2!3d43.5119075!4d5.4369951!16s%2Fg%2F1ptwzkkpd!19sChIJDTaY7IGNyRIRE2OJrVPRZhM?authuser=0&hl=fr&rclk=1"
"Groupe Alternance Aix-en-Provence / CFA / Formations en alternance / BAC à BAC+5 - Aix-en-Provence (13)","Centre de formation","04 42 69 38 05","","","","https://www.groupe-alternance.com/ecoles/aix-en-provence/","430 Rue Louis Armand","","Aix-en-Provence","FR","43.4892521","5.383615","4.2","38","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Groupe+Alternance+Aix-en-Provence+%2F+CFA+%2F+Formations+en+alternance+%2F+BAC+%C3%A0+BAC%2B5+-+Aix-en-Provence+%2813%29/data=!4m7!3m6!1s0x12c9ed3925e69143:0x2000b26ebe6a091e!8m2!3d43.4892521!4d5.383615!16s%2Fg%2F11b6d59zvh!19sChIJQ5HmJTntyRIRHglqvm6yACA?authuser=0&hl=fr&rclk=1"
"Académie d'Art Dentaire Isabelle Dutel - Campus Aix-Marseille","Centre de formation continue","04 42 39 76 70","","","","http://www.academieartdentaire.fr/","","","Aix-en-Provence","FR","43.512477","5.436442","4.2","99","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Acad%C3%A9mie+d%27Art+Dentaire+Isabelle+Dutel+-+Campus+Aix-Marseille/data=!4m7!3m6!1s0x12c98d81e02e8c45:0xa5206878565abbe6!8m2!3d43.512477!4d5.436442!16s%2Fg%2F1td0_vjs!19sChIJRYwu4IGNyRIR5rtaVnhoIKU?authuser=0&hl=fr&rclk=1"
"ESMAC - Organisme de formation à distance","Centre de formation continue","01 75 43 44 34","","info@esmac.fr","info@esmac.fr (contact)","https://www.esmac.fr/","","","Aix-en-Provence","FR","43.5133462","5.4234025","4","1","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ESMAC+-+Organisme+de+formation+%C3%A0+distance/data=!4m7!3m6!1s0x12c98daa5be25fe3:0x382e756f38af569f!8m2!3d43.5133462!4d5.4234025!16s%2Fg%2F11szjsx31p!19sChIJ41_iW6qNyRIRn1avOG91Ljg?authuser=0&hl=fr&rclk=1"
"Centre national de la fonction publique territoriale - Aix","Académie d'examens administratifs","04 42 29 64 30","","","","","2 Rue le Corbusier","","Aix-en-Provence","FR","43.5233503","5.4326055","4","49","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Centre+national+de+la+fonction+publique+territoriale+-+Aix/data=!4m7!3m6!1s0x12c98d742f000001:0x703cc95c3d533cc4!8m2!3d43.5233503!4d5.4326055!16s%2Fg%2F1th9jwlw!19sChIJAQAAL3SNyRIRxDxTPVzJPHA?authuser=0&hl=fr&rclk=1"
"Würth Proxishop Aix En Provence","Magasin d'outillage","04 42 25 85 50","","","","","1185 Rue André Ampère","","Aix-en-Provence","FR","43.485142","5.381809","4","34","","Oui","","","","","0","","Non","https://www.google.com/maps/place/W%C3%BCrth+Proxishop+Aix+En+Provence/data=!4m7!3m6!1s0x12c9ed3bb3209ed3:0xde58e9e7639dc306!8m2!3d43.485142!4d5.381809!16s%2Fg%2F1tplsd7k!19sChIJ054gszvtyRIRBsOdY-fpWN4?authuser=0&hl=fr&rclk=1"
"ActiROUTE - Aix En Provence","Centre de formation continue","04 65 84 58 01","","","","https://www.actiroute.com/stage-de-recuperation-de-points/lieux-stage/hotel-le-nelio-aix-en-provence/?utm_source=google&utm_medium=gmb&utm_campaign=actiroute-aix-en-provence-2102","155 Rue Charles Duchesne","","Aix-en-Provence","FR","43.4921617","5.370826","4","4","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ActiROUTE+-+Aix+En+Provence/data=!4m7!3m6!1s0x12c9ed0c4c5b33ab:0x5469237b294eb3df!8m2!3d43.4921617!4d5.370826!16s%2Fg%2F11yfs9thyw!19sChIJqzNbTAztyRIR37NOKXsjaVQ?authuser=0&hl=fr&rclk=1"
"Campus Eductive Aix-en-Provence","Établissement d'enseignement supérieur","04 42 95 18 65","","","","https://aix-en-provence.eductive.fr/","","","Aix-en-Provence","FR","43.5136608","5.4283702","4","39","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Campus+Eductive+Aix-en-Provence/data=!4m7!3m6!1s0x12c98dec1265a261:0x2b09118304fc41b0!8m2!3d43.5136608!4d5.4283702!16s%2Fg%2F11ryz7h44x!19sChIJYaJlEuyNyRIRsEH8BIMRCSs?authuser=0&hl=fr&rclk=1"
"OMI Aix-en-Provence | Equatio (Asso. Formation & Métier)","Conseiller","04 42 52 30 09","","","","https://equatio.org/","1 Place Martin Luther King - Le Mansard, Av. du 8 Mai 1945","","Aix-en-Provence","FR","43.5225654","5.4330268","4","4","","Oui","","","","","0","","Non","https://www.google.com/maps/place/OMI+Aix-en-Provence+%7C+Equatio+%28Asso.+Formation+%26+M%C3%A9tier%29/data=!4m7!3m6!1s0x12c98d53823865ab:0x15c50f3798f4a561!8m2!3d43.5225654!4d5.4330268!16s%2Fg%2F11fslgmn97!19sChIJq2U4glONyRIRYaX0mDcPxRU?authuser=0&hl=fr&rclk=1"
"CFA Métropolitain Campus des Métiers","Centre d'apprentissage","04 42 29 61 11","","absencecfa@ampmetropole.fr","absencecfa@ampmetropole.fr (contact); campusdesmetiers@ampmetropole.fr (contact); campusdesmetiers@ampmetropole.frabsences (contact); absencecfa@ampmetropole.frstandard (contact); cfa.paysdaix@ampmetropole.fr (contact)","https://cfapa.ampmetropole.fr/","200 Rue maurice Estrangin","","Aix-en-Provence","FR","43.4971258","5.3688705","4","79","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CFA+M%C3%A9tropolitain+Campus+des+M%C3%A9tiers/data=!4m7!3m6!1s0x12c9ed8e97f155a3:0xd55a6a66bcbf2c25!8m2!3d43.4971258!4d5.3688705!16s%2Fg%2F11j9csmz8l!19sChIJo1Xxl47tyRIRJSy_vGZqWtU?authuser=0&hl=fr&rclk=1"
"PEYREFITTE ESTHÉTIQUE AIX-EN-PROVENCE","École d'esthétique","04 42 20 42 20","","","","https://peyrefitte-esthetique.com/","","","Aix-en-Provence","FR","43.5149178","5.4331516","3.9","68","","Oui","","","","","0","","Non","https://www.google.com/maps/place/PEYREFITTE+ESTH%C3%89TIQUE+AIX-EN-PROVENCE/data=!4m7!3m6!1s0x12c98d79438f57fb:0xad689d92faa338e0!8m2!3d43.5149178!4d5.4331516!16s%2Fg%2F11b7001hvg!19sChIJ-1ePQ3mNyRIR4Dij-pKdaK0?authuser=0&hl=fr&rclk=1"
"École de design ESDAC Aix-en-Provence","Établissement d'enseignement supérieur","04 42 91 66 90","","contact@ecole-esdac.com","contact@ecole-esdac.com (contact); communication@ecole-esdac.com (contact)","https://ecole-esdac.com/","","","Aix-en-Provence","FR","43.5279385","5.442639","3.9","136","","Oui","","","","","0","","Non","https://www.google.com/maps/place/%C3%89cole+de+design+ESDAC+Aix-en-Provence/data=!4m7!3m6!1s0x12c98da2712bedd3:0x75419dbfb3372105!8m2!3d43.5279385!4d5.442639!16s%2Fg%2F1tdssz22!19sChIJ0-0rcaKNyRIRBSE3s7-dQXU?authuser=0&hl=fr&rclk=1"
"L'Académie Des Métiers","Centre de formation continue","04 88 70 02 43","","contact@academie-metiers.fr","contact@academie-metiers.fr (contact)","https://www.academie-metiers.fr/","","","Aix-en-Provence","FR","43.5250575","5.4251382","3.9","27","","Oui","","","","","0","","Non","https://www.google.com/maps/place/L%27Acad%C3%A9mie+Des+M%C3%A9tiers/data=!4m7!3m6!1s0x12c98d6d8915d03f:0xe5282d498be78bd!8m2!3d43.5250575!4d5.4251382!16s%2Fg%2F11fsmt_djn!19sChIJP9AViW2NyRIRvXi-mNSCUg4?authuser=0&hl=fr&rclk=1"
"Ynov Campus Aix-en-Provence - Ecole des métiers du digital","Établissement d'enseignement supérieur","04 84 25 24 10","","","","https://www.ynov.com/campus/aix-en-provence?utm_source=GBP&utm_medium=site-web&utm_campaign=GBP-aix","2 Rue de la Fourane","","Aix-en-Provence","FR","43.5127404","5.4426896","3.8","98","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Ynov+Campus+Aix-en-Provence+-+Ecole+des+m%C3%A9tiers+du+digital/data=!4m7!3m6!1s0x12c98d0b5057bd43:0x88b7715d87622590!8m2!3d43.5127404!4d5.4426896!16s%2Fg%2F1ptvtf6bn!19sChIJQ71XUAuNyRIRkCVih11xt4g?authuser=0&hl=fr&rclk=1"
"Croix-Rouge Compétence Paca & Corse - Site de formation d'Aix-en-Provence","Centre de formation continue","04 42 16 05 16","","","","https://www.croix-rouge.fr/site-de-formation-croix-rouge-competence-daix-en-provence","","","Aix-en-Provence","FR","43.5308341","5.4572968","3.8","11","","Non","","","","","0","","Non","https://www.google.com/maps/place/Croix-Rouge+Comp%C3%A9tence+Paca+%26+Corse+-+Site+de+formation+d%27Aix-en-Provence/data=!4m7!3m6!1s0x12c98dc749023f19:0xf9da5ae549c3ed59!8m2!3d43.5308341!4d5.4572968!16s%2Fg%2F11fxb5q5kg!19sChIJGT8CSceNyRIRWe3DSeVa2vk?authuser=0&hl=fr&rclk=1"
"Arche Hypnose","Centre de formation","01 53 16 32 75","","","","https://www.arche-hypnose.com/","","","Aix-en-Provence","FR","43.5272581","5.4510557","3.7","6","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Arche+Hypnose/data=!4m7!3m6!1s0x12c98df588096037:0xd07053cc6fd94364!8m2!3d43.5272581!4d5.4510557!16s%2Fg%2F11hnb2d9nq!19sChIJN2AJiPWNyRIRZEPZb8xTcNA?authuser=0&hl=fr&rclk=1"
"INEAD - Organisme de formation en ligne","Centre de formation continue","01 75 43 44 34","","info@inead.fr","info@inead.fr (contact)","https://www.inead.fr/","","","Aix-en-Provence","FR","43.5134473","5.4234132","3.7","75","","Oui","","","","","0","","Non","https://www.google.com/maps/place/INEAD+-+Organisme+de+formation+en+ligne/data=!4m7!3m6!1s0x12c9e8d16d9f3049:0x6859569175d8dce9!8m2!3d43.5134473!4d5.4234132!16s%2Fg%2F1vmvyjph!19sChIJSTCfbdHoyRIR6dzYdZFWWWg?authuser=0&hl=fr&rclk=1"
"ADONIS Aix-en-Provence","Centre de formation continue","04 84 49 01 42","","infoadonis@groupe-adonis.fr","infoadonis@groupe-adonis.fr (contact); 69@groupe-adonis.fr (contact); 34@groupe-adonis.fr (contact); 13@groupe-adonis.fr (contact); 59@groupe-adonis.fr (contact); 31@groupe-adonis.fr (contact); 33@groupe-adonis.fr (contact); 75@groupe-adonis.fr (contact); 44@groupe-adonis.fr (contact); 35@groupe-adonis.fr (contact); 99@groupe-adonis.fr (contact)","http://www.groupe-adonis.fr/","3 Rue des Allumettes","","Aix-en-Provence","FR","43.5250326","5.440388","3.5","39","","Oui","","","","","0","","Non","https://www.google.com/maps/place/ADONIS+Aix-en-Provence/data=!4m7!3m6!1s0x12c98d9ec2a5156d:0x47bf8a469a59c3f3!8m2!3d43.5250326!4d5.440388!16s%2Fg%2F11c2q04k52!19sChIJbRWlwp6NyRIR88NZmkaKv0c?authuser=0&hl=fr&rclk=1"
"GRETA PROVENCE","Centre de formation continue","04 42 21 52 77","","","","http://gretaprovence-extranet.fr/","","","Aix-en-Provence","FR","43.5284373","5.4551375","3.3","3","","Non","","","","","0","","Non","https://www.google.com/maps/place/GRETA+PROVENCE/data=!4m7!3m6!1s0x12c98dbfea1195e3:0xa41f849bc1b9f1d2!8m2!3d43.5284373!4d5.4551375!16s%2Fg%2F11hz0kyrtg!19sChIJ45UR6r-NyRIR0vG5wZuEH6Q?authuser=0&hl=fr&rclk=1"
"CPF Avenir","Centre de formation continue","04 65 40 66 04","","","","","","","Aix-en-Provence","FR","43.5274204","5.4515315","3.1","11","","Oui","","","","","0","","Non","https://www.google.com/maps/place/CPF+Avenir/data=!4m7!3m6!1s0x12c98d673f753c57:0x240f67a7a6431aac!8m2!3d43.5274204!4d5.4515315!16s%2Fg%2F11s49yxplx!19sChIJVzx1P2eNyRIRrBpDpqdnDyQ?authuser=0&hl=fr&rclk=1"
"GROUPE ENERGYZON- Electricité - Photovoltaïque - Formation Habilitations électriques - SST+MAC - AIPR - CFA : apprentissage","Centre de formation","09 50 48 47 19","","","","","","","Aix-en-Provence","FR","43.5175522","5.4347077","3.1","9","","Oui","","","","","0","","Non","https://www.google.com/maps/place/GROUPE+ENERGYZON-+Electricit%C3%A9+-+Photovolta%C3%AFque+-+Formation+Habilitations+%C3%A9lectriques+-+SST%2BMAC+-+AIPR+-+CFA+:+apprentissage/data=!4m7!3m6!1s0x12c9ed8acee48c81:0xeb05ddc03aac5447!8m2!3d43.5175522!4d5.4347077!16s%2Fg%2F11nmplms9q!19sChIJgYzkzortyRIRR1SsOsDdBes?authuser=0&hl=fr&rclk=1"
"Apform","Centre de formation","","","handicap@apform.fr","handicap@apform.fr (contact); handicap@apform.fr.de (contact)","http://apform.fr/","350 Avenue de la Lauzière, Parc du Golf Bat 20","","Aix-en-Provence","FR","43.4835388","5.3611742","3","7","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Apform/data=!4m7!3m6!1s0x12c9e8dc84eb3b31:0xc1fff8370dd28eaa!8m2!3d43.4835388!4d5.3611742!16s%2Fg%2F119tjywnn!19sChIJMTvrhNzoyRIRqo7SDTf4_8E?authuser=0&hl=fr&rclk=1"
"TEMIS Formation (Aix-en-Provence)","Centre de formation","04 78 26 93 54","","","","http://www.temis-formation.fr/accueil/nos-formations-dans-notre-antenne-de-aix-en-provence/","730, rue René Descartes","","Aix-en-Provence","FR","43.4923783","5.3485483","3","2","","Oui","","","","","0","","Non","https://www.google.com/maps/place/TEMIS+Formation+%28Aix-en-Provence%29/data=!4m7!3m6!1s0x12c9eda1c6a67599:0xfb4e02f8ff58e267!8m2!3d43.4923783!4d5.3485483!16s%2Fg%2F11csb1mgwc!19sChIJmXWmxqHtyRIRZ-JY__gCTvs?authuser=0&hl=fr&rclk=1"
"A.E.C.D","Centre de formation continue","04 86 91 39 11","","dg@aecd.fr","dg@aecd.fr (contact)","http://www.aecd.fr/","","","Aix-en-Provence","FR","43.5240189","5.4123022","2.8","9","","Oui","","","","","0","","Non","https://www.google.com/maps/place/A.E.C.D/data=!4m7!3m6!1s0x12c98d7726770e31:0x76ea08d282773e3b!8m2!3d43.5240189!4d5.4123022!16s%2Fg%2F11srz2g1t2!19sChIJMQ53JneNyRIROz53gtII6nY?authuser=0&hl=fr&rclk=1"
"M2I","Centre de formation","04 42 39 31 37","","contact@m2iformation.fr","contact@m2iformation.fr (contact); juridique@m2iformation.fr (contact); juridique@m2iformation.fr.article (contact)","http://www.m2iformation.fr/","235 Rue Denis Papin Bâtiment B","","Aix-en-Provence","FR","43.4962706","5.3458213","2.4","11","","Oui","","","","","0","","Non","https://www.google.com/maps/place/M2I/data=!4m7!3m6!1s0x12c98d774f850bab:0xb9b29491c8dcf183!8m2!3d43.4962706!4d5.3458213!16s%2Fg%2F11t3cx7ch5!19sChIJqwuFT3eNyRIRg_HcyJGUsrk?authuser=0&hl=fr&rclk=1"
"CFPPA Aix-Valabre-Marseille - Campus Nature Provence","Centre de formation continue","04 42 58 46 41","","cfppa.marseille@educagri.fr","cfppa.marseille@educagri.fr (contact)","https://epl.valabre.educagri.fr/cfppa","","","Aix-en-Provence","FR","43.469031","5.4533059","2.3","9","","Non","","","","","0","","Non","https://www.google.com/maps/place/CFPPA+Aix-Valabre-Marseille+-+Campus+Nature+Provence/data=!4m7!3m6!1s0x12c993b69f24ef37:0xf629e702be115dc5!8m2!3d43.469031!4d5.4533059!16s%2Fg%2F11f0kq_myd!19sChIJN-8kn7aTyRIRxV0RvgLnKfY?authuser=0&hl=fr&rclk=1"
"Ecole Française Superieure de Sophrologie_RNCP d'Etat_Formation de Sophrologie et spécialisations","Centre de formation continue","04 11 93 22 78","","","","http://www.supdesophro.fr/","","","Aix-en-Provence","FR","43.5282368","5.4348462","1","2","","Oui","","","","","0","","Non","https://www.google.com/maps/place/Ecole+Fran%C3%A7aise+Superieure+de+Sophrologie_RNCP+d%27Etat_Formation+de+Sophrologie+et+sp%C3%A9cialisations/data=!4m7!3m6!1s0x12c98de0646b9c81:0xb099ab4478874017!8m2!3d43.5282368!4d5.4348462!16s%2Fg%2F11nlc3xbwr!19sChIJgZxrZOCNyRIRF0CHeESrmbA?authuser=0&hl=fr&rclk=1"
